date,nav_theo_usd_bt,nav_theo_usd_live,nav_ucits_eur_bt,nav_ucits_eur_live,bench_6040_usd,bench_allw_usd,bench_rpar_usd,bench_6040_eur,bench_allw_eur,bench_rpar_eur
2019-11-13,332.1931,,366.923312,,268.786152,,,298.082103,,
2019-11-14,333.489,,367.856707,,269.326512,,,298.277562,,
2019-11-15,334.6151,,368.166857,,270.436227,,,298.750291,,
2019-11-18,334.5922,,367.386883,,270.756593,,,298.490964,,
2019-11-19,334.7787,,367.382619,,270.787189,,,298.354928,,
2019-11-20,335.544,,368.425318,,270.44261,,,298.139433,,
2019-11-21,335.0548,,368.343948,,270.031485,,,298.055001,,
2019-11-22,335.2538,,369.910781,,270.446886,,,299.60536,,
2019-11-25,336.45,,371.395806,,271.812132,,,301.251775,,
2019-11-26,337.1523,,371.931275,,272.337906,,,301.640033,,
2019-11-27,337.4198,,372.937028,,272.925113,,,302.867557,,
2019-11-29,336.6143,,371.50296,,272.182996,,,301.602558,,
2019-12-02,334.2345,,366.765556,,270.678964,,,298.219533,,
2019-12-03,334.8083,,367.312318,,270.085983,,,297.499086,,
2019-12-04,335.5234,,368.216464,,270.89789,,,298.490371,,
2019-12-05,335.2529,,367.041573,,271.062474,,,297.958944,,
2019-12-06,336.3949,,369.760349,,272.392454,,,300.614774,,
2019-12-09,336.0885,,369.306691,,271.936492,,,300.01663,,
2019-12-10,336.1696,,368.443361,,271.723503,,,299.008695,,
2019-12-11,337.5877,,368.760888,,272.476452,,,298.835045,,
2019-12-12,338.1419,,369.442612,,273.415549,,,299.926971,,
2019-12-13,339.029,,370.701671,,273.951574,,100.0,300.750119,,100.0
2019-12-16,339.9335,,370.843478,,274.857241,,100.879765,301.056616,,100.649831
2019-12-17,339.8552,,370.571838,,274.908978,,100.351906,300.962046,,100.072886
2019-12-18,339.4227,,371.299126,,274.700338,,99.941349,301.707809,,99.986313
2019-12-19,340.3143,,372.050159,,275.496117,,100.175953,302.399516,,100.160639
2019-12-20,341.6309,,374.976617,,276.241182,,100.293255,304.424625,,100.677187
2019-12-23,342.3851,,375.36725,,276.412487,,100.234604,304.259043,,100.50126
